stat	tf	sign	rank
0.683257804108437	ENSMUSG00000041578_LINE1342_Crx_D_N1	Distal	339
0.683257804108437	ENSMUSG00000034998_LINE2808_Foxn2_I_N1	Distal	340
0.683257804108437	ENSMUSG00000040891_LINE3396_Foxa3_I_N1	Distal	341
0.683257804108437	ENSMUSG00000050397_LINE4084_Foxl2_I_N1	Distal	342
0.683257804108437	ENSMUSG00000051490_LINE4228_Foxd4_I_N1	Distal	343
0.683257804108437	ENSMUSG00000090020_LINE5187_ENSMUSG00000090020_I_N1	Distal	344
0.683257804108437	ENSMUSG00000041730_LINE5853_Prrxl1_I_N1	Distal	345
0.683257804108437	ENSMUSG00000041730_LINE5832_Prrxl1_I_N1	Distal	346
0.68274258469982	ENSMUSG00000050397_LINE4128_Foxl2_I_N3	Distal	347
0.681410213699739	ENSMUSG00000002249_LINE7611_Tead3_I_N1	Distal	348
0.677054417318433	ENSMUSG00000075588_LINE1434_Hoxb2_I	Distal	349
0.677054417318433	ENSMUSG00000047638_LINE6854_Nr1h4_I_N1	Distal	350
0.677054417318433	ENSMUSG00000048938_LINE6861_Nr1h5_I_N1	Distal	351
0.676635482828793	ENSMUSG00000021743_LINE336_Fezf2_I	Distal	352
0.676635482828793	ENSMUSG00000029697_LINE399_Fezf1_I	Distal	353
0.676461937844373	ENSMUSG00000024955_LINE1608_Esrra_D_N1	Distal	354
0.675965739428488	ENSMUSG00000026638_LINE1500_Irf6_D	Distal	355
0.673083155123206	ENSMUSG00000040726_LINE1334_Hesx1_I	Distal	356
0.671220208441397	ENSMUSG00000030353_LINE7614_Tead4_I_N1	Distal	357
0.662036163908729	ENSMUSG00000043342_LINE1353_Hoxd9_D_N1	Distal	358
0.654337026515775	ENSMUSG00000036139_LINE1300_Hoxc9_D_N1	Distal	359
0.654337026515775	NP_0322962_LINE6234_NP_0322962_I_N2	Distal	360
0.648808843482528	ENSMUSG00000029644_LINE1257_Pdx1_D_N2	Distal	361
0.647340586708967	ENSMUSG00000026565_LINE1483_Pou2f1_D_N1	Distal	362
0.647261422840542	ENSMUSG00000035277_LINE1295_Arx_D_N1	Distal	363
0.642133604874353	ENSMUSG00000038255_LINE127_Neurod2_I	Distal	364
0.637611903395824	EDL381201_LINE274_Zscan4_D_N3	Distal	365
0.636156233876213	ENSMUSG00000014603_LINE1174_Alx3_D	Distal	366
0.636156233876213	ENSMUSG00000058665_LINE1394_En1_D_N1	Distal	367
0.636156233876213	ENSMUSG00000028417_LINE219_Tal2_I_N1	Distal	368
0.636156233876213	ENSMUSG00000028717_LINE238_Tal1_I_N1	Distal	369
0.636156233876213	ENSMUSG00000034041_LINE275_Lyl1_I_N1	Distal	370
0.634283372919073	ENSMUSG00000051817_LINE1749_Sox12_D	Distal	371
0.633267436397344	ENSMUSG00000032998_LINE1056_Foxj3_D_N1	Distal	372
0.628394781579339	ENSMUSG00000036139_LINE1301_Hoxc9_D_N1	Distal	373
0.626515336989738	ENSMUSG00000079560_LINE1441_Hoxa3_D_N2	Distal	374
0.622139706073083	ENSMUSG00000009739_LINE1170_Pou6f1_D_N2	Distal	375
0.621593421479989	ENSMUSG00000020950_LINE1044_Foxg1_D_N2	Distal	376
0.621155253363121	ENSMUSG00000018554_LINE2092_Ybx2_I_N1	Distal	377
0.621155253363121	ENSMUSG00000028639_LINE2096_Ybx1_I_N1	Distal	378
0.621155253363121	ENSMUSG00000030189_LINE2100_Csda_I_N1	Distal	379
0.619834028514825	ENSMUSG00000039087_LINE476_Rreb1_I	Distal	380
0.612398934682758	ENSMUSG00000026468_LINE1223_Lhx4_D_N2	Distal	381
0.612398934682758	ENSMUSG00000044542_LINE1359_Prop1_D	Distal	382
0.611958455747495	ENSMUSG00000019982_LINE1530_Myb_D_N1	Distal	383
0.610187006724085	ENSMUSG00000031688_LINE6329_Pou4f2_I_N1	Distal	384
0.610187006724085	ENSMUSG00000048349_LINE6339_Pou4f1_I_N1	Distal	385
0.609598657940054	ENSMUSG00000046897_LINE544_Zfp740_D_N3	Distal	386
0.608752753857938	ENSMUSG00000050397_LINE4141_Foxl2_I_N17	Distal	387
0.608111541836015	ENSMUSG00000029754_LINE1266_Dlx6_I	Distal	388
0.606436950005106	NP_0011820571_LINE9910_Gm5294_I_N5	Distal	389
0.606436950005106	NP_0320502_LINE10033_Foxl1_I_N5	Distal	390
0.606436950005106	ENSMUSG00000040891_LINE3464_Foxa3_I_N5	Distal	391
0.606436950005106	ENSMUSG00000050397_LINE4158_Foxl2_I_N5	Distal	392
0.606436950005106	ENSMUSG00000051490_LINE4306_Foxd4_I_N5	Distal	393
0.599834567621281	NP_0832781_LINE6279_NP_0832781_I_N2	Distal	394
0.599834567621281	ENSMUSG00000041309_LINE5796_Nkx62_I_N1	Distal	395
0.59941133206867	ENSMUSG00000019803_LINE1595_Nr2e1_D_N1	Distal	396
0.597635097198486	ENSMUSG00000035799_LINE299_Twist1_I_N1	Distal	397
0.597482582313489	ENSMUSG00000031162_LINE1118_Gata1_D	Distal	398
0.588341884903817	ENSMUSG00000022484_LINE1203_Hoxc10_D_N1	Distal	399
0.58778879523332	ENSMUSG00000024238_LINE266_Zeb1_I	Distal	400
0.58369978489234	ENSMUSG00000038227_LINE1311_Hoxa9_D_N1	Distal	401
0.583083923859733	ENSMUSG00000019817_LINE320_Plagl1_D	Distal	402
0.580231298893254	ENSMUSG00000022641_LINE1712_Bbx_D	Distal	403
0.57505535674523	ENSMUSG00000021469_LINE1194_Msx2_D	Distal	404
0.570996066746936	ENSMUSG00000022389_LINE183_Tef_D	Distal	405
0.570993475331316	ENSMUSG00000048138_LINE985_Dmrt2_I	Distal	406
0.568270599962171	ENSMUSG00000043753_LINE983_Dmrta1_I	Distal	407
0.568270599962171	ENSMUSG00000047143_LINE4022_Dmrta2_I_N1	Distal	408
0.565529696986986	ENSMUSG00000079994_LINE1779_ENSMUSG00000079994_D_N1	Distal	409
0.56362029674966	ENSMUSG00000021685_LINE1197_Otp_D	Distal	410
0.563284797907463	ENSMUSG00000021250_LINE181_Fos_I	Distal	411
0.563284797907463	ENSMUSG00000040270_LINE222_Bach2_I	Distal	412
0.554826443704603	ENSMUSG00000041911_LINE1345_Dlx1_D_N2	Distal	413
0.552609886813724	ENSMUSG00000044807_LINE521_Zfp354c_I	Distal	414
0.551485337372858	ENSMUSG00000005718_LINE44_Tcfap4_D	Distal	415
0.550195480388208	ENSMUSG00000027684_LINE385_Mecom_D	Distal	416
0.531177614474084	ENSMUSG00000055799_LINE1755_Tcf7l1_D	Distal	417
0.529266272780208	ENSMUSG00000025602_LINE372_Zfp202_D	Distal	418
0.523628806529849	ENSMUSG00000042372_LINE982_Dmrt3_I	Distal	419
0.523628806529849	ENSMUSG00000047143_LINE4018_Dmrta2_I_N1	Distal	420
0.522024346120023	ENSMUSG00000022738_LINE1207_Gsc2_I	Distal	421
0.522024346120023	NP_0010765961_LINE6214_NP_0010765961_I_N2	Distal	422
0.521160623969203	ENSMUSG00000059824_LINE253_Dbp_D_N1	Distal	423
0.520649324443318	ENSMUSG00000024927_LINE1657_Rela_D_N1	Distal	424
0.514901316708024	ENSMUSG00000032998_LINE1051_Foxj3_D_N3	Distal	425
0.514901316708024	ENSMUSG00000034998_LINE2806_Foxn2_I_N8	Distal	426
0.514901316708024	ENSMUSG00000050397_LINE4067_Foxl2_I_N51	Distal	427
0.514901316708024	ENSMUSG00000090020_LINE5184_ENSMUSG00000090020_I_N9	Distal	428
0.510686923787351	ENSMUSG00000076431_LINE1772_Sox4_D	Distal	429
0.509742852229335	ENSMUSG00000008193_LINE1008_Spib_I	Distal	430
0.509600117432253	ENSMUSG00000030507_LINE1269_Dbx1_D	Distal	431
0.504800781240844	ENSMUSG00000050368_LINE1374_Hoxd10_D	Distal	432
0.498648687316264	ENSMUSG00000048450_LINE1363_Msx1_D	Distal	433
0.496351058193687	ENSMUSG00000027109_LINE1030_Sp3_I_N1	Distal	434
0.492547886769251	ENSMUSG00000059552_LINE1640_Trp53_D_N1	Distal	435
0.488344535743219	ENSMUSG00000026976_LINE6954_Pax8_I_N1	Distal	436
0.488344535743219	ENSMUSG00000037034_LINE6982_Pax1_I_N1	Distal	437
0.486516394941722	ENSMUSG00000001444_LINE1790_Tbx21_I	Distal	438
0.486084977299209	ENSMUSG00000052135_LINE1091_Foxo6_D	Distal	439
0.486084977299209	ENSMUSG00000045179_LINE1745_Sox3_D_N1	Distal	440
0.481671417082658	ENSMUSG00000022383_LINE1603_Ppara_I	Distal	441
0.478015784016412	ENSMUSG00000031870_LINE6834_Pgr_I_N1	Distal	442
0.473020479196064	ENSMUSG00000028163_LINE1660_Nfkb1_I	Distal	443
0.472284855476319	ENSMUSG00000031734_LINE1275_Irx3_D_N1	Distal	444
0.472284855476319	ENSMUSG00000060969_LINE1400_Irx1_I	Distal	445
0.472284855476319	ENSMUSG00000024176_LINE1713_Sox8_D	Distal	446
0.472284855476319	ENSMUSG00000046470_LINE1746_Sox18_D	Distal	447
0.472284855476319	ENSMUSG00000053747_LINE1753_Sox14_D_N1	Distal	448
0.471722143570591	ENSMUSG00000058669_LINE1397_Nkx29_D_N2	Distal	449
0.466714537406027	ENSMUSG00000002393_LINE1574_Nr2f6_D_N1	Distal	450
0.465890569158241	ENSMUSG00000019768_LINE1592_Esr1_D	Distal	451
0.462855493233661	ENSMUSG00000074622_LINE260_Mafb_D_N2	Distal	452
0.455665940570872	ENSMUSG00000028707_LINE1248_Dmbx1_D	Distal	453
0.455665940570872	ENSMUSG00000041730_LINE5814_Prrxl1_I_N11	Distal	454
0.454176597190664	ENSMUSG00000035158_LINE115_Mitf_D	Distal	455
0.44973490143078	ENSMUSG00000079994_LINE1775_ENSMUSG00000079994_D_N1	Distal	456
0.444544276674123	ENSMUSG00000020644_LINE69_Id2_D	Distal	457
0.444544276674123	ENSMUSG00000042745_LINE133_Id1_I	Distal	458
0.443452391818058	ENSMUSG00000041540_LINE1737_Sox5_D_N2	Distal	459
0.443452391818058	ENSMUSG00000027868_LINE7567_Tbx15_I_N1	Distal	460
0.443452391818058	ENSMUSG00000031241_LINE7574_Tbx22_I_N1	Distal	461
0.443452391818058	ENSMUSG00000032419_LINE7580_Tbx18_I_N1	Distal	462
0.440805448430994	ENSMUSG00000029249_LINE1130_Rest_I_N1	Distal	463
0.435231828331355	ENSMUSG00000007946_LINE1168_Phox2a_D	Distal	464
0.435231828331355	ENSMUSG00000012520_LINE1173_Phox2b_D	Distal	465
0.435231828331355	ENSMUSG00000041730_LINE5807_Prrxl1_I_N1	Distal	466
0.433048177029009	ENSMUSG00000031079_LINE417_Zfp300_D	Distal	467
0.432613223975236	ENSMUSG00000031902_LINE1661_Nfatc3_I	Distal	468
0.432613223975236	ENSMUSG00000023411_LINE7035_Nfatc4_I_N10	Distal	469
0.431549580798784	XP_0027269251_LINE1938_Nfil3_I_N4	Distal	470
0.428166482903006	ENSMUSG00000029553_LINE98_Tcfec_D_N2	Distal	471
0.427744110991504	ENSMUSG00000003949_LINE173_Hlf_D	Distal	472
0.425317975260409	ENSMUSG00000058665_LINE1395_En1_D_N1	Distal	473
0.417119405724938	ENSMUSG00000005917_LINE1162_Otx1_D_N1	Distal	474
0.417119405724938	ENSMUSG00000041730_LINE5888_Prrxl1_I_N3	Distal	475
0.41683131731962	ENSMUSG00000038203_LINE1307_Hoxa13_D	Distal	476
0.413732992965727	ENSMUSG00000038648_LINE218_Creb3l2_D_N1	Distal	477
0.413404401733564	ENSMUSG00000025927_LINE5_Tcfap2b_D	Distal	478
0.40054407349658	ENSMUSG00000026976_LINE6951_Pax8_I_N1	Distal	479
0.40012916137037	ENSMUSG00000021318_LINE331_Gli3_D	Distal	480
0.399798346531794	ENSMUSG00000040929_LINE1672_Rfx3_D_N1	Distal	481
0.398792817842325	ENSMUSG00000034271_LINE211_Jdp2_D_N1	Distal	482
0.398399167316273	ENSMUSG00000044220_LINE1357_Nkx23_D	Distal	483
0.393640835429942	ENSMUSG00000029844_LINE1268_Hoxa1_D	Distal	484
0.393640835429942	ENSMUSG00000056854_LINE1392_Pou3f4_D	Distal	485
0.390969892657513	ENSMUSG00000026459_LINE85_Myog_D	Distal	486
0.389472938022175	NP_0323002_LINE6274_NP_0323002_I_N9	Distal	487
0.380084536348732	NP_0328751_LINE15940_Pit1_I_N1	Distal	488
0.380018961732759	ENSMUSG00000026572_LINE1795_Tbx19_I	Distal	489
0.378261865914992	NP_0011820571_LINE9940_Gm5294_I_N1	Distal	490
0.378261865914992	NP_0320502_LINE10074_Foxl1_I_N1	Distal	491
0.378261865914992	ENSMUSG00000040891_LINE3505_Foxa3_I_N1	Distal	492
0.378261865914992	ENSMUSG00000050397_LINE4199_Foxl2_I_N1	Distal	493
0.378261865914992	ENSMUSG00000051490_LINE4347_Foxd4_I_N1	Distal	494
0.375974097548242	ENSMUSG00000025529_LINE371_Zfp711_D	Distal	495
0.375974097548242	ENSMUSG00000044186_LINE1356_Nkx26_D	Distal	496
0.374257926910727	ENSMUSG00000057156_LINE1393_Homez_D	Distal	497
0.37233248387111	ENSMUSG00000031688_LINE6328_Pou4f2_I_N4	Distal	498
0.37233248387111	ENSMUSG00000048349_LINE6338_Pou4f1_I_N4	Distal	499
0.37203021258235	ENSMUSG00000028341_LINE1617_Nr4a3_I	Distal	500
0.37203021258235	ENSMUSG00000003847_LINE1653_Nfat5_I	Distal	501
0.37053616374921	ENSMUSG00000029112_LINE1250_Nkx11_I	Distal	502
0.37053616374921	XP_0014736851_LINE1464_Nkx11_D_N7	Distal	503
0.37053616374921	ENSMUSG00000002996_LINE1704_Hbp1_D	Distal	504
0.366636819943182	ENSMUSG00000046711_LINE79_Hmga1_I_N1	Distal	505
0.366636819943182	ENSMUSG00000078249_LINE91_Hmga1rs1_I_N1	Distal	506
0.365302491096693	ENSMUSG00000020538_LINE68_Srebf1_D_N1	Distal	507
0.360301933992168	ENSMUSG00000039377_LINE1324_Hlx_D	Distal	508
0.360119921356369	ENSMUSG00000037992_LINE1624_Rara_D_N1	Distal	509
0.360119921356369	ENSMUSG00000039656_LINE1628_Rxrb_D_N1	Distal	510
0.360119921356369	ENSMUSG00000069171_LINE1637_Nr2f1_D	Distal	511
0.359883876781284	ENSMUSG00000001496_LINE1147_Nkx21_D	Distal	512
0.357240364409986	ENSMUSG00000037025_LINE1066_Foxa2_D_N1	Distal	513
0.354033449247692	ENSMUSG00000021972_LINE1199_Hmbox1_D	Distal	514
0.354033449247692	ENSMUSG00000026565_LINE1482_Pou2f1_D_N1	Distal	515
0.352607316936337	ENSMUSG00000000782_LINE1703_Tcf7_D_N1	Distal	516
0.349426937834041	ENSMUSG00000051490_LINE4226_Foxd4_I_N53	Distal	517
0.348695992147657	ENSMUSG00000038346_LINE1233_Zfp384_I	Distal	518
0.3462853982168	ENSMUSG00000001288_LINE1569_Rarg_D_N1	Distal	519
0.343610133401097	ENSMUSG00000078302_LINE1106_Foxd1_D	Distal	520
0.343610133401097	NP_0011820571_LINE9878_Gm5294_I_N2	Distal	521
0.343610133401097	NP_0320502_LINE10003_Foxl1_I_N2	Distal	522
0.343610133401097	ENSMUSG00000040891_LINE3434_Foxa3_I_N2	Distal	523
0.343610133401097	ENSMUSG00000051490_LINE4272_Foxd4_I_N2	Distal	524
0.339298494992666	ENSMUSG00000040732_LINE1033_Erg_D_N1	Distal	525
0.338069663845955	ENSMUSG00000001103_LINE1145_Sebox_D	Distal	526
0.336433502627935	ENSMUSG00000030067_LINE1050_Foxp1_D	Distal	527
0.335702182739279	ENSMUSG00000047143_LINE4019_Dmrta2_I_N3	Distal	528
0.334659270687163	ENSMUSG00000023781_LINE78_Hes7_D	Distal	529
0.334659270687163	ENSMUSG00000046714_LINE1082_Foxc2_D	Distal	530
0.334659270687163	ENSMUSG00000074676_LINE1105_Foxs1_I	Distal	531
0.333659953949979	ENSMUSG00000001819_LINE1156_Hoxd13_D_N3	Distal	532
0.330956973659837	ENSMUSG00000054360_LINE1389_Bsx_D	Distal	533
0.330701286640348	ENSMUSG00000045179_LINE1743_Sox3_D_N1	Distal	534
0.329003432459792	ENSMUSG00000056829_LINE1099_Foxb2_I	Distal	535
0.329003432459792	ENSMUSG00000059246_LINE1100_Foxb1_D	Distal	536
0.325964549025565	ENSMUSG00000015846_LINE1584_Rxra_D_N1	Distal	537
0.322715788265154	ENSMUSG00000026976_LINE6950_Pax8_I_N1	Distal	538
0.322715788265154	ENSMUSG00000037034_LINE6979_Pax1_I_N1	Distal	539
0.322215879332303	ENSMUSG00000026751_LINE6729_Nr5a1_I_N1	Distal	540
0.321885660295794	ENSMUSG00000026630_LINE555_Batf3_I_N1	Distal	541
0.321885660295794	ENSMUSG00000034266_LINE575_Batf_I_N1	Distal	542
0.320769865671861	ENSMUSG00000005503_LINE1160_Evx1_D	Distal	543
0.320769865671861	ENSMUSG00000067724_LINE1410_Gbx1_D_N2	Distal	544
0.316783080849947	ENSMUSG00000031870_LINE6835_Pgr_I_N1	Distal	545
0.315495922913532	ENSMUSG00000000282_LINE38_Mnt_D	Distal	546
0.315495922913532	ENSMUSG00000021944_LINE1116_Gata4_D_N1	Distal	547
0.315172911711252	ENSMUSG00000019900_LINE1664_Rfx6_I	Distal	548
0.312146479461916	ENSMUSG00000045591_LINE138_Olig3_D	Distal	549
0.309424375912364	ENSMUSG00000000093_LINE1787_Tbx2_D_N1	Distal	550
0.306912337172868	ENSMUSG00000003154_LINE1043_Foxj2_D_N2	Distal	551
0.306912337172868	ENSMUSG00000023991_LINE1048_Foxp4_I	Distal	552
0.306912337172868	ENSMUSG00000039521_LINE1073_Foxp3_I	Distal	553
0.306912337172868	ENSMUSG00000048756_LINE1085_Foxo3_D	Distal	554
0.306259068968134	ENSMUSG00000040310_LINE1331_Alx4_D_N1	Distal	555
0.300771489249948	ENSMUSG00000027102_LINE1236_Hoxd8_D	Distal	556
0.300107248100308	ENSMUSG00000005442_LINE1706_Cic_D	Distal	557
0.298055912393465	ENSMUSG00000005583_LINE1508_Mef2c_I	Distal	558
0.297437238080339	ENSMUSG00000019564_LINE13_Arid3a_D_N3	Distal	559
0.295971593727311	ENSMUSG00000028654_LINE92_Mycl1_I	Distal	560
0.295971593727311	ENSMUSG00000037169_LINE121_Mycn_D	Distal	561
0.295971593727311	ENSMUSG00000044597_LINE136_Mycs_I	Distal	562
0.294489103706276	ENSMUSG00000026686_LINE1227_Lmx1a_D	Distal	563
0.292799612322114	ENSMUSG00000073043_LINE166_Atoh1_D_N2	Distal	564
0.292799612322114	ENSMUSG00000034701_LINE292_Neurod1_I_N7	Distal	565
0.292799612322114	ENSMUSG00000037984_LINE330_Neurod6_I_N7	Distal	566
0.292799612322114	ENSMUSG00000048015_LINE422_Neurod4_I_N7	Distal	567
0.290287340295886	ENSMUSG00000026630_LINE554_Batf3_I_N1	Distal	568
0.290287340295886	ENSMUSG00000034266_LINE574_Batf_I_N1	Distal	569
0.289470881641012	NP_0323002_LINE6275_NP_0323002_I_N8	Distal	570
0.287930967471978	ENSMUSG00000021779_LINE6684_Thrb_I_N1	Distal	571
0.287930967471978	ENSMUSG00000058756_LINE6870_Thra_I_N1	Distal	572
0.287292745590366	ENSMUSG00000003545_LINE172_Fosb_I	Distal	573
0.286104581895007	ENSMUSG00000026934_LINE1233_Lhx3_D_N1	Distal	574
0.284370213477289	ENSMUSG00000068302_LINE1413_Noto_D	Distal	575
0.284222706512821	ENSMUSG00000022556_LINE1490_Hsf1_I	Distal	576
0.281504354287339	ENSMUSG00000001655_LINE1151_Hoxc13_D	Distal	577
0.278536360621486	ENSMUSG00000024206_LINE1666_Rfx2_D_N1	Distal	578
0.278536360621486	ENSMUSG00000057173_LINE1673_Rfx8_I	Distal	579
0.277778630579578	ENSMUSG00000005677_LINE1576_Nr1i3_I	Distal	580
0.277687891798603	ENSMUSG00000020871_LINE1187_Dlx4_D	Distal	581
0.277443982248317	ENSMUSG00000005373_LINE126_Mlxipl_I_N1	Distal	582
0.276114234740913	ENSMUSG00000024912_LINE189_Fosl1_D	Distal	583
0.276114234740913	ENSMUSG00000037025_LINE1067_Foxa2_D_N1	Distal	584
0.275398636387395	ENSMUSG00000027104_LINE197_Atf2_D	Distal	585
0.274923671409005	ENSMUSG00000023034_LINE6706_Nr4a1_I_N1	Distal	586
0.274509667558848	ENSMUSG00000019803_LINE1594_Nr2e1_D_N1	Distal	587
0.274270396329337	ENSMUSG00000024986_LINE1216_Hhex_I	Distal	588
0.272925396360731	ENSMUSG00000001419_LINE6418_Mef2d_I_N1	Distal	589
0.272925396360731	ENSMUSG00000079033_LINE16134_Mef2b_I_N1	Distal	590
0.262320178711063	ENSMUSG00000038236_LINE1314_Hoxa7_D_N2	Distal	591
0.261581101922491	ENSMUSG00000047591_LINE638_Mafa_I_N1	Distal	592
0.261581101922491	ENSMUSG00000055435_LINE663_Maf_I_N1	Distal	593
0.2598934546686	ENSMUSG00000048385_LINE563_Scrt1_I	Distal	594
0.257471977631916	NP_0328751_LINE15942_Pit1_I_N1	Distal	595
0.2557691397899	ENSMUSG00000005897_LINE1578_Nr2c1_D_N2	Distal	596
0.253941800060965	ENSMUSG00000059824_LINE252_Dbp_D_N2	Distal	597
0.251998958293795	ENSMUSG00000025407_LINE1014_Gli1_I_N6	Distal	598
0.251998958293795	ENSMUSG00000048402_LINE1433_Gli2_I_N6	Distal	599
0.251168639255766	ENSMUSG00000064137_LINE1407_Rhox8_I	Distal	600
0.248780565424912	ENSMUSG00000022528_LINE77_Hes1_D	Distal	601
0.244227136744838	ENSMUSG00000063889_LINE256_Crem_D	Distal	602
0.237643433199535	ENSMUSG00000033726_LINE1284_Emx1_I	Distal	603
0.236797995011839	ENSMUSG00000032411_LINE986_Tfdp2_I	Distal	604
0.236797995011839	ENSMUSG00000038482_LINE987_Tfdp1_I	Distal	605
0.235643701112628	ENSMUSG00000034460_LINE1286_Six4_D	Distal	606
0.235643701112628	ENSMUSG00000040841_LINE5782_Six5_I_N1	Distal	607
0.229236197580962	ENSMUSG00000014303_LINE308_Glis2_D	Distal	608
0.228618535866312	ENSMUSG00000015843_LINE1580_Rxrg_D	Distal	609
0.227278201903019	ENSMUSG00000001517_LINE5830_Foxm1_I_N1	Distal	610
0.226293137920684	ENSMUSG00000055991_LINE656_Zkscan5_D	Distal	611
0.22505660284253	ENSMUSG00000001288_LINE1567_Rarg_D_N1	Distal	612
0.22505660284253	ENSMUSG00000001288_LINE1570_Rarg_D_N1	Distal	613
0.22160495431817	ENSMUSG00000056493_LINE1097_Foxk1_D_N1	Distal	614
0.22160495431817	NP_0011820571_LINE9930_Gm5294_I_N3	Distal	615
0.219065048197899	ENSMUSG00000067438_LINE1409_Hmx1_D	Distal	616
0.215517192821132	ENSMUSG00000030380_LINE406_Mzf1_D_N2	Distal	617
0.215517192821132	ENSMUSG00000001657_LINE1153_Hoxc8_D	Distal	618
0.215517192821132	ENSMUSG00000032033_LINE1280_Barx2_D	Distal	619
0.214360861881488	ENSMUSG00000060257_LINE703_Scrt2_I	Distal	620
0.213731102138335	ENSMUSG00000024137_LINE2393_E4f1_I	Distal	621
0.212664118714423	ENSMUSG00000020453_LINE325_Patz1_I	Distal	622
0.210063983391665	ENSMUSG00000023443_LINE1211_Esx1_D	Distal	623
0.208400011546079	ENSMUSG00000032015_LINE1279_Pou2f3_D	Distal	624
0.208400011546079	ENSMUSG00000070031_LINE1682_Sp140_I	Distal	625
0.208400011546079	XP_0014735742_LINE1685_IRC900814_D_N3	Distal	626
0.206448066282703	ENSMUSG00000015846_LINE1582_Rxra_D_N1	Distal	627
0.206125102706064	ENSMUSG00000074637_LINE1769_Sox2_D_N1	Distal	628
0.205113502046741	ENSMUSG00000029729_LINE400_Zkscan1_D	Distal	629
0.203966702353248	ENSMUSG00000063672_LINE1405_Nkx63_I	Distal	630
0.203966702353248	ENSMUSG00000023411_LINE7048_Nfatc4_I_N1	Distal	631
0.199217927927086	ENSMUSG00000031706_LINE1668_Rfx1_D	Distal	632
0.198129171938493	ENSMUSG00000000435_LINE104_Myf5_I_N1	Distal	633
0.196449022245157	ENSMUSG00000043219_LINE1351_Hoxa6_D	Distal	634
0.194707509422123	Q8K439_MOUSE_LINE3878_Zfp263_I_N1	Distal	635
0.193200892781503	ENSMUSG00000040929_LINE1671_Rfx3_D_N1	Distal	636
0.186246783380733	ENSMUSG00000054160_LINE1387_Nkx24_D	Distal	637
0.186246783380733	ENSMUSG00000026976_LINE6972_Pax8_I_N2	Distal	638
0.186246783380733	ENSMUSG00000037034_LINE7000_Pax1_I_N2	Distal	639
0.185803717308004	ENSMUSG00000020167_LINE65_Tcf3_D_N1	Distal	640
0.185735852082987	ENSMUSG00000026398_LINE1612_Nr5a2_D_N1	Distal	641
0.185735852082987	ENSMUSG00000026751_LINE6721_Nr5a1_I_N2	Distal	642
0.180758382072608	ENSMUSG00000050295_LINE1086_Foxc1_D_N2	Distal	643
0.180516696173652	ENSMUSG00000075394_LINE1433_Hoxc4_D	Distal	644
0.179505320067482	ENSMUSG00000004328_LINE324_Hif3a_I_N1	Distal	645
0.178056599524909	ENSMUSG00000035799_LINE301_Twist1_I_N1	Distal	646
0.177508825216715	ENSMUSG00000023027_LINE186_Atf1_D_N1	Distal	647
0.176762930871605	NP_0010765961_LINE6216_NP_0010765961_I_N4	Distal	648
0.174873210860902	ENSMUSG00000033730_LINE430_Egr3_D_N1	Distal	649
0.174129783880446	ENSMUSG00000038539_LINE594_Atf5_I_N1	Distal	650
0.168320139314207	ENSMUSG00000045336_LINE1492_Hsfy2_I	Distal	651
0.166122006159285	ENSMUSG00000022809_LINE1605_Nr1i2_I	Distal	652
0.164760965340743	ENSMUSG00000002250_LINE1572_Ppard_I	Distal	653
0.162810612501097	NP_0322833_LINE6229_NP_0322833_I_N18	Distal	654
0.160637807640225	ENSMUSG00000042448_LINE1348_Hoxd1_D	Distal	655
0.159379233823087	ENSMUSG00000038418_LINE467_Egr1_D_N3	Distal	656
0.155190359083559	ENSMUSG00000049823_LINE587_Zbtb12_D	Distal	657
0.155190359083559	ENSMUSG00000023411_LINE7049_Nfatc4_I_N1	Distal	658
0.153000759076119	ENSMUSG00000000942_LINE1144_Hoxa4_D	Distal	659
0.150924812189392	ENSMUSG00000041703_LINE493_Zic5_D	Distal	660
0.150539502247712	ENSMUSG00000048528_LINE1366_Nkx12_D	Distal	661
0.147706589962773	ENSMUSG00000026735_LINE87_Ptf1a_I	Distal	662
0.147287817355414	ENSMUSG00000033713_LINE2782_Foxn3_I_N4	Distal	663
0.146809019133676	ENSMUSG00000028042_LINE386_Zbtb7b_D	Distal	664
0.146185664374062	ENSMUSG00000031870_LINE6833_Pgr_I_N2	Distal	665
0.145000290859588	ENSMUSG00000000782_LINE1702_Tcf7_D_N1	Distal	666
0.142063207317285	ENSMUSG00000006270_LINE1165_Vax1_D	Distal	667
0.140855834144387	ENSMUSG00000025930_LINE83_Msc_D	Distal	668
0.139451398394986	ENSMUSG00000018604_LINE1794_Tbx3_D	Distal	669
0.137462974694062	ENSMUSG00000051184_LINE606_Zfp524_I	Distal	670
0.13442271180196	ENSMUSG00000075595_LINE855_Zfp652_D	Distal	671
0.133627186536626	ENSMUSG00000020232_LINE1710_Hmg20b_D	Distal	672
0.13303181202066	ENSMUSG00000000440_LINE1566_Pparg_I	Distal	673
0.129304713293329	ENSMUSG00000063632_LINE1761_Sox11_D_N1	Distal	674
0.128966432043856	ENSMUSG00000009733_LINE1128_Tcfcp2_I	Distal	675
0.128966432043856	ENSMUSG00000009741_LINE5313_Ubp1_I_N1	Distal	676
0.128546053584167	ENSMUSG00000068267_LINE946_Cenpb_I	Distal	677
0.128199856715376	ENSMUSG00000021779_LINE6685_Thrb_I_N1	Distal	678
