trait	blood_enriched	B.Fem.Sp	B.Fo.Sp	B.FrE.BM	B.GC.CB.Sp	B.GC.CC.Sp	B.mem.Sp	B.MZ.Sp	B.PB.Sp	B.PC.BM	B.PC.Sp	B.Sp	B.T1.Sp	B.T2.Sp	B.T3.Sp	B1b.PC	BEC.SLN	DC.4..Sp	DC.8..Sp	DC.pDC.Sp	Ep.MEChi.Th	FRC.CD140a..Madcam..CD35..SLN	GN.BM	GN.Sp	GN.Thio.PC	IAP.SLN	ILC2.SI	ILC3.CCR6..SI	ILC3.NKp46.CCR6..SI	ILC3.NKp46..SI	LEC.SLN	LTHSC.34..BM	LTHSC.34..BM.1	MF.102.480..PC	MF.226.II.480lo.PC	MF.Alv.Lu	MF.Fem.PC	MF.microglia.CNS	MF.PC	MF.pIC.Alv.Lu	MF.RP.Sp	MMP3.48..BM	MMP4.135..BM	Mo.6C.II..Bl	Mo.6C.II..Bl.1	NK.27.11b..BM	NK.27.11b..Sp	NK.27.11b..BM.1	NK.27.11b..Sp.1	NK.27.11b..BM.2	NK.27.11b..Sp.2	NKT.Sp	NKT.Sp.LPS.18hr	NKT.Sp.LPS.3d	NKT.Sp.LPS.3hr	preT.DN1.Th	preT.DN2a.Th	preT.DN2b.Th	preT.DN3.Th	proB.CLP.BM	proB.FrA.BM	proB.FrBC.BM	STHSC.150..BM	T.4.Nve.Fem.Sp	T.4.Nve.Sp	T.4.Sp.aCD3.CD40.18hr	T.4.Th	T.8.Nve.Sp	T.8.Th	T.DN4.Th	T.DP.Th	T.ISP.Th	T8.IEL.LCMV.d7.Gut	T8.MP.LCMV.d7.Sp	T8.Tcm.LCMV.d180.Sp	T8.TE.LCMV.d7.Sp	T8.Tem.LCMV.d180.Sp	T8.TN.P14.Sp	Tgd.g1.1.d1.24a..Th	Tgd.g1.1.d1.LN	Tgd.g2.d1.24a..Th	Tgd.g2.d1.LN	Tgd.g2.d17.24a..Th	Tgd.g2.d17.LN	Tgd.Sp	Treg.4.25hi.Sp	Treg.4.FP3..Nrplo.Co
EUR.pgc.scz.full.2012_04	FALSE	-0.00949138486459348	4.35254151379585	3.35539828130765	2.38520427225298	0.73869932729726	3.70084053098018	-0.49155999062017	-0.957225174702462	-2.47831342078062	-1.09995846736847	1.03529830129916	2.10326355001177	4.78984542705655	4.85745649163347	1.34727820828296	-2.6916235352256	4.72939102826374	4.12635641283093	1.43713279119666	0.493499052311144	-3.35543990963954	5.77203182472874	4.74016528552596	5.80985772479926	5.76808826735506	-1.22158933588073	0.00592809663051198	-1.16191014957531	1.03143410935958	-1.98829150525683	-3.65988214053077	-1.71621750356323	4.52365952399104	3.86359854136975	-0.855539881942644	3.82801255398153	6.12061744687658	4.60168605888583	0.857371799150069	4.93924773812836	-2.7067168651595	-4.35000046067731	0.472488866645039	-1.86307932489228	-2.09809597062266	-2.04884311524486	-2.84629265013933	-3.50079428371011	-1.82062291611338	-1.49340774005658	-0.289081016867925	-0.47393035295549	-0.804605208186048	0.411783892827885	-5.16944833907223	-5.09907953615457	-2.03223722590564	-0.896634754403505	-2.89777035126811	-2.87609796628365	-2.66675840717171	-1.61101125182426	1.00962133341971	-1.80258303590142	-0.567638701933398	-1.25111684724431	-1.33610324137269	-0.987523708306933	-1.42459602546906	-0.839524696984349	-3.45618646127622	1.5339969232444	-0.526560820886908	-2.52589360947753	0.595808058940333	-3.63420385132342	-0.535020250699091	-3.22794886941136	-2.5179007074102	-0.826212485226125	-2.4984939600691	-2.39750054347956	-0.646914051252656	-1.03793990323844	-2.96872060603768	2.03292738557859
EUR.phs000180	TRUE	1.09015198727164	5.8435013584215	2.38993345732109	7.11805652098115	4.31840200542329	5.19303378122369	0.267542752514378	1.48299689449173	-2.6069898697338	0.239467579497442	2.11325861210236	3.10468497186574	5.31556713024173	4.93442206528553	1.07314289625181	-3.41252470768536	3.3752172434454	2.49093898482844	0.248814648573841	-1.64961009465522	-5.02755130929959	1.86411458313351	0.432967169243886	0.445088254947233	2.64796738990141	-0.525776485875329	-1.40521337903044	-1.6850467648581	0.76759692425695	-7.20459116563643	-5.85969061973335	-4.91457130618622	0.652698623222344	0.157952329714838	1.52782142413446	0.454048392220277	2.96031870118047	1.05359453171416	1.39256362170313	1.76896915055767	-4.5716399565785	-5.22303457866001	-3.00931744485018	-5.36226120988251	2.5078286486741	3.07507072916731	2.00477252639454	3.16365494721211	4.05841878835329	4.58770704898537	1.04405285623027	0.0383982727779927	2.89207594186693	1.47549997590688	-5.09103547771129	-4.57587182100356	-3.52755029011929	-2.32668021782387	-2.87862945019581	-2.24291626162341	-0.843858038870137	-2.60886753617117	3.40265453358891	-4.11628274838413	3.55661499909195	-2.48547316857459	-1.89341833824061	-1.18319604971632	-0.672418794096957	-7.03220744418293	-2.61636936559914	2.24340118967758	3.04394377466832	3.88860588929307	3.98458475683583	2.76635913547959	-0.532177477579108	-0.443897686102887	-1.90028512613809	-2.45634305156454	0.845247073622936	-1.98739767857517	-2.55892774530875	1.83713304405982	-2.88169344585955	3.29554073067125
EUR.scz.swe.pgc1.2013_06	FALSE	0.189396407889075	2.49061215636023	1.356910738443	3.07591085422327	2.02483946309584	2.09718402945371	-0.0104275629947708	1.67563157639123	-0.546035769713416	1.55729882531624	0.786345122494534	0.834080493718927	2.11732307479495	3.13453526729015	1.23737609089927	-0.677211495497442	2.50485445838172	2.51489222720243	-0.0237960747772676	1.4437519235599	-0.543650214403157	0.64880107036068	-0.321901448671413	-0.195472642717242	4.01983535625785	-1.54026653268722	-0.181822623158832	0.00424427129470251	0.666009233134058	0.0915823291934403	-0.874544334619952	-0.997192855670666	-0.803261090464096	1.58913421012575	-1.26023100921628	-1.59560276238019	1.31068336223407	-0.216576685953575	-1.02110708525873	2.63495272950095	-1.24569274767364	-3.63190941604193	-2.17186948709026	-1.79493331226046	-2.70618955334557	-2.06193881816264	-2.33500974649741	-2.65717916613949	-2.90404132658048	-2.68553452026161	0.483851540073758	-0.287154438416718	0.0197750847975293	1.09762605904971	-1.8845029849738	-1.37948222839193	-0.0979261465462394	0.856803233565047	-1.69650931206327	-1.88070700242827	-1.78711493359706	-1.42785264376428	1.29956989748803	0.423705674019775	0.0767195972227123	1.62400415198321	-0.581657525862087	0.00402197026597518	1.08575403536786	1.77011743658485	-0.887000425754031	2.17127561696922	1.08268556421115	-1.53768841836595	2.65333620920913	-1.3058647298941	-0.839832250125698	-1.10498711542869	-1.14035061952824	0.893536763482689	-1.98780550184179	0.207284857802013	-0.0767860779268931	-0.0593061326027395	-0.256987847945908	2.39940089540279
EUR.sysBP	FALSE	2.31770401540338	2.61941947222734	1.09613083002328	4.34110855640552	2.02933418182365	1.63141587961098	-1.3997283771305	-0.283549924627085	-1.99352506885083	-0.221133005603482	0.335033222685116	0.543548210393197	2.31177470289586	2.4235182218527	0.121452210122153	-0.963206134057714	0.403647250106872	1.40739682241847	-0.47743671150692	-0.41297747126397	-2.064417450134	0.63869154657644	0.701766696741961	0.816039567009278	2.77403050998305	-1.46787466269418	-1.20361974117889	-0.287257297538275	1.15509953386185	-3.35688384576998	-2.8636072637545	-3.07753976372281	1.69334451030569	0.344056603415989	-0.61196456080376	1.93513268874223	3.18896448841216	2.33066240866878	-0.293738080079104	1.0763958666332	-4.10036726368002	-5.88466291596279	-2.28887581356677	-2.6715459628	0.419720313263455	0.65683754134241	1.18156367565683	0.158056149379819	1.10768537521432	0.597239249024233	2.30845076955213	-0.171081085594119	1.49844615887725	0.152615824760614	-3.88810406906168	-2.83468442269187	-1.800994831154	-0.303661775738903	-3.69563750759493	-3.97335940407727	-1.39721948990794	-2.60107489502235	1.98330370970007	0.663225348176815	0.189999991831956	1.59948261682153	0.424523730738592	0.830385427075224	1.45692906800616	2.32629627743759	-0.580528354927122	4.35916120334378	4.03598795123503	-0.154922402277423	5.18249005520675	-0.233714930884167	-0.0587612890265267	-0.815361417586752	-1.60367387267333	-0.227280313609988	-1.82569268609562	-1.51203747444234	-1.1619050786309	1.00696168124481	-1.06592209754509	1.05170049370088
EUR.tag.cpd	FALSE	-1.89679000115994	-2.22993252804282	-3.31859024744607	-0.823682646084417	-0.476179603596387	-1.59060465147772	-1.41368218042232	0.457440370130523	-0.285743279406796	0.559469422654801	-2.26115599629864	-1.97950319970374	-1.84723325693186	-0.847549248099503	0.158593993735366	-1.11912626605142	-2.01641714943508	-0.833712155190805	-1.4823714455684	-0.322813896479309	-1.23255524971784	-1.64566497065485	-2.18604059320283	-2.31972441184851	-0.610945631338233	0.209336771371931	2.89402779949676	3.22820097429015	3.0022820863647	1.41762683427275	-3.24606570011099	-2.50263486469519	-1.80980400145718	-0.48134739191488	-1.35822672736629	-2.65307550996833	0.791379016799177	-1.57773026565409	-1.99467866246036	-0.932966985319148	-1.13849024767035	-2.32575285440061	-2.95617380904091	-2.66793424369235	1.09523456148986	2.13538546575677	2.71466440419722	2.42112255942795	1.5811788089764	0.58897323146052	3.07296718924032	1.73676800626573	1.79307462243448	1.6121568249981	0.473517608293723	0.742708936672201	1.62358409556498	3.4795774302854	-0.18611495975755	-1.59097513874349	-2.79012323845077	-1.88633713806796	2.59376513408944	4.05992841495804	0.835063964864089	3.08594909620841	2.00278279704315	3.20457966461294	2.1295187307196	3.16612544560775	1.57288285436001	0.182809298193108	0.193636202694299	0.291943127613879	0.193969984098342	-0.410651159854977	2.08709455155587	0.736711455557155	2.6172028635507	0.401294526323636	1.46102161132266	2.36039199600237	1.606689898177	2.25265662715007	2.59957210907735	2.45587315435679
EUR.tag.evrsmk	FALSE	0.640642260322042	-0.207427343824194	-1.18017483052737	2.02946954347723	2.68791344292131	0.709894167739751	0.802705951796878	0.888948482018578	0.749703581753717	0.873752089963731	0.189214688316636	1.05391186293156	0.915259399025629	0.00885722422215464	1.52355351281849	-0.163408124861081	-1.41029388354169	0.923250494584443	-1.53669215517989	-0.795824345622593	-2.42736339294161	-2.96743491950226	-5.26155773250299	-5.75056938370855	0.329193082229193	-0.0132218748110615	0.0758221004365196	1.32404487683624	2.25078222631665	0.824738534429208	-3.37857725101773	-2.74211666771732	-2.33107429597939	-1.3541743170935	-2.66320737173849	-3.35779680756647	-1.85869634457066	-2.43691601941104	-3.32630629617307	0.368579873745245	-3.41341283316296	-4.21965853008201	-4.77703282787137	-1.49376373503011	0.918670284539963	1.75519180138062	1.9665825946781	1.44997926465793	1.03309732222071	0.33587727547579	4.00229946554612	3.01449370859496	3.46798277132294	3.35193644853803	-0.939451214893967	0.485714121124877	0.893907132404939	1.17070559425837	-4.30153573888858	-5.71029003137154	-2.04043189986981	-3.23133601218031	1.53292891396815	3.90281869229199	1.37075244231968	4.16696716792646	2.58328787053158	3.59089214839357	1.89042168897445	5.6629686825876	1.52970073102595	1.92231384958229	3.60951858125705	0.795286793163721	4.66210866081507	0.742593601934051	1.67961593628503	-0.121152262675692	1.63079773483554	0.284516494299384	-0.552695945058054	0.714262543888531	-0.028415064366795	2.60500670842632	3.40324264276479	3.73218331698352
EUR.tag.former	FALSE	1.0114218356918	-0.626233604037809	-1.88244091650867	-0.86083299326087	-0.521140677439325	-1.76244165465687	-0.656738238725725	0.308553314532657	1.17587671135576	0.0173944837147151	-1.90740553200346	-1.41748579591107	0.682871203096259	0.0170381257148672	0.699601839420178	-2.8449196185391	-0.853250901815263	-0.0741007635154215	3.07156132611607	1.0257759738562	0.0113595273639411	-1.66403111004853	-1.68508067783778	-2.06798331525844	-0.996132547821533	-2.96988850273767	-0.925705048759109	-0.235782265685486	0.0777137919531298	2.31546408662151	-2.15319617071999	-1.26719472659662	-1.89300189715474	-0.972461076228599	-4.17237731456104	-2.4848867913115	-0.664096227545649	-1.19473690737671	-4.31374491120679	-0.763751516948471	-1.42735478318477	-1.7865307471964	-4.98633853756541	-2.81201917550454	-0.226892998911759	-0.617449359462324	1.03207897959213	1.4142406801956	0.577317028512529	-0.717170264556825	3.29199229468754	0.606807490216868	0.228046949047579	1.21053892822227	-0.526648629166602	0.598552003701629	1.94512163801667	1.84988133315241	-0.309300613205572	-1.28726698412744	-2.28699647346201	-2.46591495893578	2.31028592395295	2.35157970790134	2.1248869504682	4.17057335176181	2.39667144814274	3.9067288651117	2.42942343235965	2.72400504501936	1.93450877980991	0.751743656133335	2.28078437987851	2.02589373210499	1.545142324557	1.9949297645893	2.46226548487328	0.165009607161253	3.06352878800061	0.850968770754244	2.43521383695696	1.56355874433297	4.01353216502089	3.2944270209512	0.668221558183104	0.253733843262538
EUR.tag.logonset	FALSE	0.455480096146265	-0.961547518090226	-1.3922406092697	-1.08447907843969	-1.48128840132541	-0.594527047653747	-0.325255951580209	-0.412304563844769	-0.0662788512969989	1.12992682119391	-0.941178566521756	-0.0180710635667201	0.263025951651296	-0.129120831671057	0.0984943599434637	-1.59180544419253	-3.11684299655989	-0.598127307335062	0.601863107720534	0.604769498846004	-2.49361491106535	-3.1379135737266	-5.84049429738224	-5.67476594528159	-2.16205585980833	0.632320263275328	1.84808035408857	2.91572331865067	2.26912229385338	0.544913990322132	-1.36495414018849	-0.558191944337494	-3.86929526469692	-2.35965768298687	-1.79274484941173	-5.90282768955865	-0.911461478709601	-4.46315314774973	-2.032993369732	-1.95530060246025	-2.28177603945604	-2.53516313156439	-5.5799052588924	-4.38051244429076	1.82810984693415	2.723131881705	2.38572619224738	2.46263572460673	1.58277669839233	1.13419040788847	3.6977168602957	1.13853342332619	2.81670581168867	2.12332966139569	-0.6494190652388	0.956734876434196	2.88497477442662	4.02220565981784	-2.10675508369281	-2.43317938683478	-2.21092839222498	-2.61921006913418	1.6697686200358	4.16037085913101	2.19735973507197	4.80650224575936	3.46003439979047	5.32125720417912	3.83264818208362	4.63206840985423	2.20702812284351	0.42264886510235	1.26941368148673	3.58320318587884	0.923399704357408	2.81908801099447	2.81703032421929	0.877895745529526	2.60500994857577	1.63183917498606	1.87477935257546	2.80558085909283	1.62463321348688	2.78536029434797	3.63486786201441	2.14710699004325
EUR.TC_ONE	TRUE	-0.15768910551983	5.15200167552824	3.0359245324464	5.35828691792378	2.71141654332338	5.82354097152808	-1.8743380337839	0.825069797748897	-4.52376823838594	-0.62935062252706	1.8812177689714	4.51554392455584	4.43297383385258	4.21023758790285	2.10043449928282	-1.13857931233833	5.6179268664604	5.75498900835243	0.264770894667191	2.75694450040104	-5.01321214801855	8.44835473457906	8.09497361623468	8.39272721745394	6.84858980829597	-0.795715049815086	-1.4900641312134	-2.23569323791295	0.341168487336596	-6.10729735158753	-4.64681463489892	-1.88398820543578	7.01646037222708	4.87261895378761	1.90586289543299	5.01565603520723	7.46658726371909	6.17662336154206	3.1864421943328	7.19212812659405	-1.78964022545229	-3.64696332418	3.19786930767102	0.00679885706612749	-2.7712799730162	-1.4425774140847	-3.23062867472463	-3.99628323438008	-2.99816780322064	-1.94259528449137	-2.24420509929829	-1.71037035329696	-2.18886934549186	-1.60560111173297	-3.7505480019332	-4.28443623410416	-3.31562418506718	-1.21368029041016	-2.31281182101271	-3.25724370881504	-1.26012578212934	-1.13620253011971	0.218599745505874	-5.05742861173131	-1.55140608147976	-2.43557061691415	-5.60681027586858	-3.25673689836404	-0.699128387956573	-3.59582718762372	-2.87981645224878	0.655574834868209	-1.63028775567847	-5.22626099958802	1.03830235001743	-6.88475773959585	-4.83508732101385	-1.67446433128374	-5.78864587904695	-0.975243479351995	-4.83982427164013	-1.83042524977229	-2.50469280509484	-2.34700168287385	-5.0723261183902	1.59447097657649
EUR.TG_ONE	FALSE	0.832811621084178	4.06486636523835	3.02179863197743	1.31598014484895	0.128935155641726	3.93041089167942	0.510816588876156	0.88096290985537	0.305617887139261	2.11602031020623	0.935278922532981	2.86083832560335	4.38612805922226	3.92104444473279	3.05165884184096	1.09628977458244	4.90111978007099	4.94240203799198	2.47284745819355	3.99872437482029	-2.03060275320533	2.2182796119896	1.4338037445562	3.11171811131137	5.88159432114959	-0.216471201007956	-1.06481855969104	-0.962366385009625	0.45343106035544	-1.11921237580811	-3.60444883035257	-2.43503407737835	3.10664363015798	2.61802975913934	0.94162683100198	1.62650961029793	3.74043618748613	2.44867452179315	2.59597742562008	3.12619573550004	-3.25616037570962	-4.24792236173881	-1.21375817148815	-3.10287687309883	0.314918116410979	0.95947894559196	-0.99943334474496	-0.979874555425186	0.209600660982036	1.26523952599426	-0.176466025242632	0.101942389461933	-0.313609747951785	1.00497460573556	-5.53307624786983	-6.2372523515032	-5.26512873267533	-2.43509568080734	-2.99284463460382	-4.1163572308223	-3.36481921844421	-2.21090370685479	0.0724526593015694	-2.51014526863099	0.468529276261954	-2.17538223740957	-1.1480802514235	-1.89470371385828	-2.46175727673354	-1.13770625395544	-5.00000739712216	2.41945455833507	1.51144080429426	-0.675608341247478	2.22411495605633	0.00875378428959545	-0.493280106896092	-5.38198144711247	-2.50901824854024	-3.17119913528426	-2.28192384482824	-4.50817330937111	0.0684860109215497	-0.600169849571467	-2.26703408394313	5.17717139879418
EUR.UC	TRUE	-0.795169650578591	2.93648184709463	0.65615088607718	2.41976053067893	1.53962766990428	2.29306724179664	-0.663505305551009	0.140094523966766	-0.834914850418092	-0.63184909725165	0.149060174904184	0.600193713187055	2.97093034317723	2.80070729938718	0.0790032049363932	-2.45040643233802	3.33476436280297	3.17134111095713	-0.859767055394807	0.306549350950826	-0.489753534590215	4.38612699309833	3.01971977799174	5.13767250292469	4.59601063210514	-0.517861304607427	-2.65187271578802	-2.07314902849838	0.948721025790002	-3.71783055353739	-2.66341665943975	-1.22128068707459	3.58939167260167	3.95412104985361	1.45781223234059	2.27068243935418	2.90863917617505	3.16985819406751	2.30868335947868	3.59957089362278	-2.91185569940911	-5.28517873018207	-0.158120583700225	-0.621345916580847	1.80374041280999	1.39115706997863	0.645737090503218	-0.0741217914616663	1.54368712637605	1.49701450328769	0.933902542016718	0.666362604964205	-0.572701454673889	1.88876838342528	-5.7216001942176	-5.91882811159872	-3.04800932060747	-1.81899394777684	-5.44286810797526	-5.81726310336083	-3.70903844282969	-1.84118633612972	-0.346740027541438	-3.22321384787585	-0.023271242550696	-0.598694047511292	-2.51241842446036	-1.21719838492479	-0.113105621543796	-0.758768251997188	-1.32579319145893	3.06081498931963	2.76650721552502	-1.24075029330703	4.71222949791496	-1.66337975211513	-3.45421549249899	-1.98984634825242	-2.7433401572686	-0.238886731276284	-2.83048167979426	-2.10578437201228	-0.757877864606664	-0.604355173078442	-3.07985247211854	3.56860469228327
Eye_color	FALSE	-1.01917543400952	-1.48522741554883	-0.358906796237869	1.49988521911868	0.898513582225043	-0.819604344164745	0.199238556445934	0.723860021245041	1.91131322730065	2.82670852076443	-0.629960383481938	0.229936311183671	-0.427000506226672	-1.47760139020126	0.826295663243238	-0.557383196038488	0.250988488861021	0.753708551102057	1.56040398044292	-0.0745877558064363	0.765688116075684	-2.16819743051608	-3.22078506348542	-3.74697919919306	-1.59124809051841	-1.01493408601127	1.03373282552727	1.04694759940611	1.47714551068639	-0.0926553604484182	-0.180163224408813	-0.493304926219265	-1.52994526751956	-1.89727949400294	-0.350987372167582	-2.79656221243644	0.947800136749274	-1.83468410720001	-0.651237752521007	-1.00735501188967	-0.64224435000003	-3.07549417367404	-3.69722295445373	-2.46900842242292	0.232668005912521	1.34112906404837	0.401028367436713	0.825247991475911	0.470702219353926	0.425669913793844	1.00118190596292	0.286966215233072	1.5653089528365	1.80497036629614	0.00714159941403958	0.599204678422475	1.37131606904625	3.58125359479122	-2.01250066311872	-1.72480335669714	-1.78468031355921	-1.84401471563591	1.53544747266258	1.41357876216266	2.82874389491099	2.93098096414513	0.0747377856327331	2.77665203050117	3.39539168684682	3.82685939156717	3.16624564870141	-0.0835056383489469	0.30960503777478	-1.02130075128166	-0.795256534940535	-2.07417906216299	0.482415025444934	1.96218016105522	0.335812359146945	0.965649844895632	-0.467098666852503	1.77792535473414	1.43331819480326	-0.143321208274528	1.94579465576342	1.89031267452242
Fasting_blood_glucose	FALSE	0.95642113682349	1.60319605902985	1.45958262222088	2.8003132063365	1.37236892217457	2.18285203694988	0.719630491336919	2.64876943919532	1.00868649412579	2.67338602521756	1.71845165332525	3.89121718793229	3.85089220354958	3.11723011967778	2.62572993288027	-2.54782187311869	-0.183322931899181	0.20929559215749	-0.365496604991562	-0.529367994147599	-2.03145876616646	0.686134199166924	0.456190027266096	0.844797032891317	-1.30607213013813	1.16122917515813	-0.574196041409565	1.40834378009375	2.24261802309424	-4.2462284975644	-1.98509687709717	-2.49895066611032	-0.133160234005235	1.68104291989115	2.00483843338491	-2.30254084412055	0.416518064006794	-0.902244599305671	1.27593179507843	1.7145917077461	-2.25423064505789	-3.42949643419569	-1.30945184433283	-2.061413149887	-0.480788739143439	0.68177160261944	-0.0716334496107122	0.0134290967389657	-0.389609646390933	-0.0685347879547752	3.31430885225596	2.41329590798292	3.56189903971632	2.01924660380428	-3.59091433685485	-3.84726153638871	-1.94886719739571	-0.688289073646777	-3.7588470214429	-2.60581351376811	0.322698532932048	-1.92104664949052	0.277207813594366	-1.24035352149959	-0.689313445532484	0.213243829461422	-0.989193505955574	0.430308407710237	-1.40693542339874	-0.134951648164886	-2.23965875426323	0.680614118411211	0.10844024649951	0.0871792856810801	0.857807609926356	-0.879165318809756	0.225165264312953	-2.25408929948697	-0.44431065876166	-0.932069057172622	-0.333274777366147	-0.690516638198441	1.61904739368056	1.60737398091917	-0.939218392962192	2.96744977263607
Fasting_insulin	FALSE	-2.0418020424272	0.00469851947127413	-0.445204636629446	-0.756374477337113	-1.30080276423691	-0.244551370687803	-2.5492237829106	0.808990432531195	0.991379885203271	1.00149985265059	-1.66611222262877	0.125570816010291	1.34836110373745	1.22123993277355	-0.699969592044084	-3.70126448526769	1.56597382380046	1.8398235618963	-0.576390463375671	-1.7853918847808	-2.91491325659158	1.93178762212303	1.66813974421371	1.6576036264416	1.08454255662705	-1.4390847305352	-3.24816866999533	-1.44581407578065	-0.0811468989874157	-2.35381590103553	-1.95374167735637	-0.789516964101406	0.119340135601082	0.811313472530109	0.569913368511599	-1.09869989670131	1.1912525751374	-0.285838135270015	1.18537348518806	1.30767848417188	-2.20106578280283	-2.64338171651522	-1.05038963362816	-1.42788662862269	1.37543401237809	0.955997125180428	1.58316998883157	1.09813453566274	1.85910959903636	1.14722435000255	2.26305665547541	1.04581917238786	1.2498375498733	2.28177411830322	-2.48052267067029	-3.50335465858144	-0.287644718445896	0.216652351919599	-2.55391856628398	-2.65415566031649	-2.27732029020016	-1.57830785175525	1.56292033074211	1.03436183501218	1.80866316618256	2.22444715051806	0.749151746604562	1.90863055968108	0.194668461638612	3.15780731038883	-0.46962240027406	2.29804928603594	1.44217114512401	-1.028948084199	2.49825472625057	-0.46772563550741	-0.163751254222617	0.31606088553522	0.462671867182656	0.811293722228959	0.272760132798454	1.32580643247809	-0.704170648472511	2.38772902381012	1.23412362012739	2.97339095525782
Femoral_neck_bone_mineral_density_BMD	FALSE	0.218709989939576	1.59434989318626	0.368095976004096	-0.000203103816394239	-0.326107234686566	1.1849824328526	-0.211352657025001	-1.20246979257543	-2.07382125372084	-0.896232020774741	0.561794896508716	0.297297718216844	0.573740541364391	0.481565250458827	-0.238828792797731	1.74497890746119	2.67482267007412	1.82591610666388	0.47176346654705	1.14858713762406	1.27187600631833	3.27546322694436	2.38681121450412	3.28101184946221	3.05512283796741	1.79299044971521	-0.334373118154421	0.0323622073386674	0.215420755525427	-0.190477750901074	-0.291069203560225	0.129648716222405	1.332458157542	1.02661340663791	2.95921222871713	1.01716931582466	1.37870054881531	1.20030761496961	2.98730576836968	0.439025304754769	-0.807205899730879	-1.34191658478578	1.12907994977935	1.03650205507912	-1.30305957639381	-0.954685731429765	-2.25108293591292	-2.53546138425386	-1.89371929822972	-1.67375925247461	-1.45387207025337	-0.827151086998661	-1.43992078107714	-1.83133863887641	-1.96710965007627	-3.12698567188743	-1.24130390755838	-0.0962159584169321	-2.78407186110191	-2.7246675718605	-0.345342113324144	-0.207741153033532	2.02300534530031	0.313405877622637	-0.211020175829007	0.245534943819767	0.0605253066708247	-0.166816736440438	-0.337585453427077	-2.11919248026423	-1.07972884254039	-0.801067121707653	-1.48369972849182	-1.67047566199451	-1.00179676001998	-0.850077532639387	-0.26358999969176	0.203735083975721	-1.92313230109455	-1.93246053903693	-2.1015167612991	-1.03946657686612	-1.38278292157195	-1.58152431079874	0.138554669060912	1.55834486697501
Formate_succinate_ratio	FALSE	-2.02377898813191	-4.18772886669234	-3.49784950886511	-4.61583978187469	-4.60500226630587	-3.72141432293625	-2.08253803925004	-0.283371833325837	-0.15167166134272	-0.820275256888667	-2.66996259556299	-3.48231138661154	-3.20129093506395	-3.27099662545021	-0.940899142683487	2.01303513377042	-2.71703306451171	-1.22599361294456	1.29331109679692	0.496646597060628	1.68669138572375	-0.69891624045639	-0.954477438746918	-2.64022394351816	-2.47103490514031	1.55061602318545	5.51594195655273	6.18552505526534	4.11280086566375	1.76777858422614	0.705915915350936	0.301025798757945	1.59668930468644	-1.48584811737566	0.298501541788657	1.16291031242098	0.0073039901350893	1.60938065852264	-1.05306460017909	1.36067580338218	-0.194114558961908	1.25351659214299	-0.234042564177212	0.260310947850624	-0.556832431053399	-0.796253114551641	-0.987898744674259	-0.577284322878708	-1.61517396322819	-2.26695704112881	0.655488916438152	-0.896033542669779	-0.137086298723875	-0.208520947308412	1.88074691569815	3.06572461111695	2.72328295338838	2.08246465219455	0.456463754927403	-0.468634921894853	-4.11643037758305	-1.01425340848037	-0.74134580020031	4.76124248451799	-1.10444187243389	1.82132618518109	1.87419984660491	0.86609744137601	-0.530870564627239	1.66637399935966	-0.455484106781161	-1.03195546566521	-1.47219629293804	-0.258261188008991	-2.07476563086078	0.548338898250087	0.995931710102871	-0.162035738156442	0.865558196211695	0.0640098923384609	-0.297403247827081	0.311393517288921	4.64898070640459	0.661273276696518	2.70241244564387	-0.903355658364777
gecco_gwas_pval_sorted_n500000	FALSE	1.1074406415002	1.39345624933276	1.13753202645126	2.38299747978142	3.39913453275708	1.36569013546049	1.78931408545377	0.92869536865196	0.591446934196682	0.113450950239322	1.4623002161645	1.89908660933019	1.50426866263241	1.882822234387	1.64923935756479	2.04721847627048	2.11145341027879	0.913596148443394	1.92294046702815	-0.0318538047113358	1.3594287951205	0.75345201391029	1.16961333823517	2.26057045904492	1.9731516267987	-0.174831413836119	-0.587985722455725	-0.274160441483505	-0.445985549163078	-0.443204312275341	-0.455897423926398	0.012253497654164	1.51430629841171	1.53685643868638	0.358412027260691	0.812179927830235	1.64544106158388	1.15820922078668	1.1300420194686	2.09661231812383	0.572764785763123	-0.389373326866187	1.70628228316133	1.12918710464342	-2.60779888775794	-3.28666085777963	-2.46615143618937	-2.94144242389372	-2.90630801685992	-2.68140413223772	-2.29118351757208	-1.90888266408086	-2.01102492541997	-0.530331129139558	-0.951508715437319	-1.25974006053263	-0.387797238154486	-0.386863198077206	-0.496681484912892	0.578155281023416	-0.109264631598099	-0.178793450591794	-1.71576500633056	-1.63807647152025	-0.174044583653057	-0.642991796125126	-1.61327808810208	-2.19036168938464	-0.658208451937377	-0.584433710795684	-0.516451129066003	0.51980562478492	-0.486599783777598	-1.57321183551241	-0.279691127496286	-1.8310108555932	-1.40717404620031	-2.07958279969416	-2.49968843100876	-1.09514911783751	-3.28549623416723	-2.22674107718083	-0.999357978819617	-2.74912271991069	-0.876874113528104	0.231256325658977
