Unexplained	Promoter	Distal	gene	rank
1.05443146195497	0	98.945568538045	Dab2ip	3713
1.05476087270626	0	98.9452391272937	Dach1	3714
1.05633802816901	0	98.943661971831	Dach2	3715
1.05793450881612	0	98.9420654911839	Dact1	3716
1.05922002888782	0	98.9407799711122	Dact2	3717
1.05952009971954	0	98.9404799002805	Dad1	3718
1.06079151366789	0	98.9392084863321	Dag1	3719
1.06316447779862	0	98.9368355222014	Dagla	3720
1.06323447118075	0	98.9367655288193	Daglb	3721
1.06326422115896	0	98.936735778841	Dalrd3	3722
1.0641627543036	0	98.9358372456964	Dancr	3723
1.06434446057088	0	98.9356555394291	Dand5	3724
1.06602475928473	0	98.9339752407153	Dap	3725
1.06817467797675	0	98.9318253220233	Dap3	3726
1.07449856733524	0	98.9255014326648	Dapk1	3727
1.07719928186715	0	98.9228007181329	Dapk2	3728
1.07758620689655	0	98.9224137931034	Dapk3	3729
1.07883817427386	0	98.9211618257261	Dapl1	3730
1.08038029386344	0	98.9196197061366	Dapp1	3731
1.08635097493036	0	98.9136490250696	Dars	3732
1.08784893267652	0	98.9121510673235	Dars2	3733
1.09153581003447	0	98.9084641899655	Daw1	3734
1.09153581003447	0	98.9084641899655	Daxx	3735
1.09289617486339	0	98.9071038251366	Dazap1	3736
1.09828217403548	0	98.9017178259645	Dazap2	3737
1.099116781158	0	98.900883218842	Dazl	3738
1.09955423476969	0	98.9004457652303	Dbf4	3739
1.10049232551405	0	98.899507674486	Dbi	3740
1.10241820768137	0	98.8975817923186	Dbil5	3741
1.10792741165234	0	98.8920725883477	Dbn1	3742
1.10834652793486	0	98.8916534720651	Dbndd1	3743
1.11044417767107	0	98.8895558223289	Dbndd2	3744
1.11218568665377	0	98.8878143133462	Dbnl	3745
1.11456713322965	0	98.8854328667703	Dbp	3746
1.11564042051062	0	98.8843595794894	Dbr1	3747
1.11616370400992	0	98.8838362959901	Dbt	3748
1.11631256751891	0	98.8836874324811	Dbx2	3749
0.34349506225848	0.77286389008158	98.8836410476599	Dcaf10	3750
1.11695137976347	0	98.8830486202365	Dcaf11	3751
1.11863408890197	0	98.881365911098	Dcaf12	3752
0	1.11925111925112	98.8807488807489	Dcaf12l1	3753
1.11976630963973	0	98.8802336903603	Dcaf12l2	3754
1.12009074152843	0	98.8799092584716	Dcaf13	3755
1.12392783200237	0	98.8760721679976	Dcaf15	3756
1.12474437627812	0	98.8752556237219	Dcaf17	3757
1.12520948048839	0	98.8747905195116	Dcaf4	3758
1.1271676300578	0	98.8728323699422	Dcaf5	3759
1.12818517798094	0	98.8718148220191	Dcaf6	3760
1.12850382235166	0	98.8714961776483	Dcaf7	3761
1.12994350282486	0	98.8700564971751	Dcaf8	3762
1.1300481659874	0	98.8699518340126	Dcakd	3763
1.13009922822492	0	98.8699007717751	Dcbld1	3764
1.13056163384391	0	98.8694383661561	Dcbld2	3765
1.13264535615404	0	98.867354643846	Dcc	3766
1.13321581465626	0	98.8667841853437	Dcdc2a	3767
1.13425925925926	0	98.8657407407407	Dchs1	3768
1.13636363636364	0	98.8636363636364	Dck	3769
1.13871635610766	0	98.8612836438923	Dclk1	3770
1.13935144609991	0	98.8606485539001	Dclk2	3771
1.14045618247299	0	98.859543817527	Dclk3	3772
1.14053740576068	0	98.8594625942393	Dclre1a	3773
1.14228954556742	0	98.8577104544326	Dclre1b	3774
1.14285714285714	0	98.8571428571429	Dclre1c	3775
1.14626318202659	0	98.8537368179734	Dcn	3776
1.14829396325459	0	98.8517060367454	Dcp1a	3777
1.14842903575298	0	98.851570964247	Dcp1b	3778
1.14942528735632	0	98.8505747126437	Dcp2	3779
1.15146147032772	0	98.8485385296723	Dcps	3780
1.15359261700725	0	98.8464073829927	Dcst1	3781
1.15371564302681	0	98.8462843569732	Dcstamp	3782
1.15440115440115	0	98.8455988455988	Dctd	3783
1.15535889872173	0	98.8446411012783	Dctn1	3784
1.15751248297776	0	98.8424875170222	Dctn2	3785
1.15761353517364	0	98.8423864648264	Dctn3	3786
1.15780445969125	0	98.8421955403087	Dctn4	3787
1.15802171290712	0	98.8419782870929	Dctn5	3788
1.15870786516854	0	98.8412921348315	Dctn6	3789
1.15972588297312	0	98.8402741170269	Dctpp1	3790
1.16812682519816	0	98.8318731748018	Dcun1d1	3791
1.16822429906542	0	98.8317757009346	Dcun1d2	3792
1.16838487972509	0	98.8316151202749	Dcun1d3	3793
1.16851168511685	0	98.8314883148832	Dcun1d4	3794
1.17027501462844	0	98.8297249853716	Dcun1d5	3795
1.17046818727491	0	98.8295318127251	Dcx	3796
1.17197452229299	0	98.828025477707	Dcxr	3797
1.17316589557171	0	98.8268341044283	Dda1	3798
1.17519042437432	0	98.8248095756257	Ddah1	3799
1.17548278757347	0	98.8245172124265	Ddah2	3800
1.1758691206544	0	98.8241308793456	Ddb1	3801
1.17608624632473	0	98.8239137536753	Ddb2	3802
1.17620949844652	0	98.8237905015535	Ddc	3803
1.17713004484305	0	98.822869955157	Ddhd1	3804
1.17743702081051	0	98.8225629791895	Ddhd2	3805
1.17878192534381	0	98.8212180746562	Ddi2	3806
1.18043844856661	0	98.8195615514334	Ddias	3807
1.18140836312762	0	98.8185916368724	Ddit3	3808
1.18470651588584	0	98.8152934841142	Ddit4	3809
1.18585156409732	0	98.8141484359027	Ddit4l	3810
1.18667275216796	0	98.813327247832	Ddn	3811
1.1875	0	98.8125	Ddo	3812
1.18764845605701	0	98.812351543943	Ddost	3813
1.18931247963506	0	98.8106875203649	Ddr1	3814
1.1899206719552	0	98.8100793280448	Ddr2	3815
1.19047619047619	0	98.8095238095238	Ddrgk1	3816
0	1.19250425894378	98.8074957410562	Ddt	3817
1.19611825772963	0	98.8038817422704	Ddx1	3818
1.20108485083301	0	98.798915149167	Ddx10	3819
1.20204603580563	0	98.7979539641944	Ddx11	3820
1.20246993825154	0	98.7975300617485	Ddx17	3821
1.20264582080577	0	98.7973541791942	Ddx18	3822
1.20481927710843	0	98.7951807228916	Ddx19a	3823
1.2073649260489	0	98.7926350739511	Ddx19b	3824
1.20903595291123	0	98.7909640470888	Ddx20	3825
1.2108980827447	0	98.7891019172553	Ddx21	3826
1.21250797702616	0	98.7874920229739	Ddx23	3827
1.21283255086072	0	98.7871674491393	Ddx24	3828
1.21442813123074	0	98.7855718687693	Ddx25	3829
1.21457489878543	0	98.7854251012146	Ddx27	3830
1.21605188488042	0	98.7839481151196	Ddx28	3831
1.2163600425726	0	98.7836399574274	Ddx31	3832
1.22004357298475	0	98.7799564270153	Ddx39	3833
1.22093023255814	0	98.7790697674419	Ddx39b	3834
1.22142186031945	0	98.7785781396805	Ddx3x	3835
1.22146575891069	0	98.7785342410893	Ddx3y	3836
1.2214983713355	0	98.7785016286645	Ddx4	3837
1.22346167686218	0	98.7765383231378	Ddx41	3838
1.22421219678078	0	98.7757878032192	Ddx42	3839
1.22448979591837	0	98.7755102040816	Ddx43	3840
1.22468974526453	0	98.7753102547355	Ddx46	3841
1.22989593188269	0	98.7701040681173	Ddx47	3842
1.23028391167192	0	98.7697160883281	Ddx49	3843
1.23070912287556	0	98.7692908771244	Ddx5	3844
0	1.23096857790735	98.7690314220927	Ddx50	3845
1.2311901504788	0	98.7688098495212	Ddx51	3846
1.23138602520046	0	98.7686139747995	Ddx52	3847
1.23158126237079	0	98.7684187376292	Ddx54	3848
1.2318696602424	0	98.7681303397576	Ddx55	3849
1.23258306538049	0	98.7674169346195	Ddx56	3850
1.23293703214443	0	98.7670629678556	Ddx58	3851
1.23456790123457	0	98.7654320987654	Ddx59	3852
1.23456790123457	0	98.7654320987654	Ddx6	3853
1.23526108927569	0	98.7647389107243	Ddx60	3854
1.23599845500193	0	98.7640015449981	Deaf1	3855
1.23738196027353	0	98.7626180397265	Deb1	3856
1.2389802239695	0	98.7610197760305	Decr1	3857
1.24077800134138	0	98.7592219986586	Decr2	3858
1.2453300124533	0	98.7546699875467	Dedd	3859
1.24813710879285	0	98.7518628912072	Dedd2	3860
1.24816446402349	0	98.7518355359765	Def6	3861
1.24835742444152	0	98.7516425755585	Def8	3862
1.2489233419466	0	98.7510766580534	Degs1	3863
1.25153374233129	0	98.7484662576687	Degs2	3864
1.25199180514455	0	98.7480081948555	Dek	3865
1.25282756220637	0	98.7471724377936	Dennd1a	3866
1.25301204819277	0	98.7469879518072	Dennd1b	3867
1.25391849529781	0	98.7460815047022	Dennd1c	3868
1.25588697017268	0	98.7441130298273	Dennd2a	3869
1.256038647343	0	98.743961352657	Dennd2c	3870
1.2599287866338	0	98.7400712133662	Dennd2d	3871
1.26172759624717	0	98.7382724037528	Dennd3	3872
1.26227208976157	0	98.7377279102384	Dennd4a	3873
1.26227208976157	0	98.7377279102384	Dennd4b	3874
1.26227208976157	0	98.7377279102384	Dennd4c	3875
1.2624466571835	0	98.7375533428165	Dennd5a	3876
1.26249342451341	0	98.7375065754866	Dennd5b	3877
1.26730814362826	0	98.7326918563717	Dennd6a	3878
1.26731506041851	0	98.7326849395815	Dennd6b	3879
1.26748251748252	0	98.7325174825175	Denr	3880
1.26829268292683	0	98.7317073170732	Depdc1a	3881
1.27087872185911	0	98.7291212781409	Depdc1b	3882
1.27118644067797	0	98.728813559322	Depdc5	3883
1.2720156555773	0	98.7279843444227	Depdc7	3884
1.27334465195246	0	98.7266553480475	Deptor	3885
1.27555805664978	0	98.7244419433502	Dera	3886
1.27630217316316	0	98.7236978268368	Derl1	3887
1.27786454635809	0	98.7221354536419	Derl2	3888
1.27931769722815	0	98.7206823027719	Derl3	3889
0.389755011135858	0.89086859688196	98.7193763919822	Des	3890
1.28152128978917	0	98.7184787102108	Desi1	3891
1.28205128205128	0	98.7179487179487	Desi2	3892
1.28440366972477	0	98.7155963302752	Det1	3893
1.2850929221036	0	98.7149070778964	Dexi	3894
1.28710270554242	0	98.7128972944576	Dffa	3895
1.28857239742286	0	98.7114276025771	Dffb	3896
1.28992628992629	0	98.7100737100737	Dfna5	3897
1.29177197416456	0	98.7082280258354	Dgat1	3898
1.29527991218441	0	98.7047200878156	Dgat2	3899
1.2962962962963	0	98.7037037037037	Dgcr14	3900
1.29829984544049	0	98.7017001545595	Dgcr2	3901
1.2991452991453	0	98.7008547008547	Dgcr6	3902
1.29950495049505	0	98.700495049505	Dgcr8	3903
1.29977876106195	0	98.700221238938	Dgka	3904
1.30057803468208	0	98.6994219653179	Dgkb	3905
1.3008580127318	0	98.6991419872682	Dgkd	3906
1.30115921457298	0	98.698840785427	Dgke	3907
1.30293159609121	0	98.6970684039088	Dgkeos	3908
1.30335614206582	0	98.6966438579342	Dgkg	3909
1.30515848353014	0	98.6948415164699	Dgkh	3910
1.30983938874162	0	98.6901606112584	Dgki	3911
1.31074168797954	0	98.6892583120205	Dgkk	3912
1.3120131201312	0	98.6879868798688	Dgkq	3913
1.31530873218853	0	98.6846912678115	Dgkz	3914
1.31636682755595	0	98.6836331724441	Dguok	3915
1.32042253521127	0	98.6795774647887	Dhcr24	3916
1.32136624283221	0	98.6786337571678	Dhcr7	3917
1.32450331125828	0	98.6754966887417	Dhdds	3918
1.3251454427925	0	98.6748545572075	Dhdh	3919
1.32752992383025	0	98.6724700761697	Dhfr	3920
1.32869345143942	0	98.6713065485606	Dhh	3921
1.32911392405063	0	98.6708860759494	Dhodh	3922
1.33056133056133	0	98.6694386694387	Dhps	3923
1.33242227536727	0	98.6675777246327	Dhrs1	3924
1.33492252681764	0	98.6650774731824	Dhrs11	3925
1.33567662565905	0	98.664323374341	Dhrs13	3926
1.33683456672237	0	98.6631654332776	Dhrs3	3927
1.34513274336283	0	98.6548672566372	Dhrs4	3928
1.34629768137622	0	98.6537023186238	Dhrs7	3929
1.34671243728545	0	98.6532875627145	Dhrs7b	3930
1.35060639470783	0	98.6493936052922	Dhrs9	3931
1.35242641209228	0	98.6475735879077	Dhrsx	3932
1.35512156237545	0	98.6448784376246	Dhtkd1	3933
1.35635018495684	0	98.6436498150432	Dhx15	3934
1.35650699448919	0	98.6434930055108	Dhx16	3935
1.3601299228583	0	98.6398700771417	Dhx29	3936
1.36165577342048	0	98.6383442265795	Dhx30	3937
1.36180748994119	0	98.6381925100588	Dhx32	3938
1.36402387041773	0	98.6359761295823	Dhx33	3939
1.36411332633788	0	98.6358866736621	Dhx34	3940
1.36693720632208	0	98.6330627936779	Dhx35	3941
1.36810602821719	0	98.6318939717828	Dhx36	3942
1.36834319526627	0	98.6316568047337	Dhx37	3943
1.37106184364061	0	98.6289381563594	Dhx38	3944
1.37214908214352	0	98.6278509178565	Dhx40	3945
1.37339055793991	0	98.6266094420601	Dhx57	3946
1.37415982076176	0	98.6258401792382	Dhx58	3947
1.3758389261745	0	98.6241610738255	Dhx8	3948
1.37981118373275	0	98.6201888162672	Dhx9	3949
1.38010350776308	0	98.6198964922369	Diablo	3950
1.38297872340426	0	98.6170212765957	Diaph1	3951
1.3874873864783	0	98.6125126135217	Diaph2	3952
1.38993238166792	0	98.6100676183321	Diaph3	3953
1.39186295503212	0	98.6081370449679	Dicer1	3954
1.39259259259259	0	98.6074074074074	Dido1	3955
1.39351711602545	0	98.6064828839746	Diexf	3956
1.39405204460967	0	98.6059479553903	Dimt1	3957
1.3949433304272	0	98.6050566695728	Dio1	3958
1.39517345399698	0	98.604826546003	Dio2	3959
1.39593908629442	0	98.6040609137056	Dip2a	3960
1.39720558882236	0	98.6027944111776	Dip2b	3961
1.39720558882236	0	98.6027944111776	Dip2c	3962
1.3986013986014	0	98.6013986013986	Diras2	3963
0	1.40114167099118	98.5988583290088	Dirc2	3964
1.4018691588785	0	98.5981308411215	Dis3	3965
1.4027149321267	0	98.5972850678733	Dis3l	3966
1.40388768898488	0	98.5961123110151	Dis3l2	3967
1.40461215932914	0	98.5953878406709	Disc1	3968
1.40845070422535	0	98.5915492957747	Disp1	3969
1.40944326990839	0	98.5905567300916	Disp2	3970
1.41025641025641	0	98.5897435897436	Dixdc1	3971
1.41309467734338	0	98.5869053226566	Dkc1	3972
1.41422712487626	0	98.5857728751238	Dkk2	3973
1.41442715700141	0	98.5855728429986	Dkk3	3974
1.4157757873447	0	98.5842242126553	Dkkl1	3975
1.41648632697226	0	98.5835136730277	Dlat	3976
1.41891891891892	0	98.5810810810811	Dlc1	3977
1.41905589342601	0	98.580944106574	Dld	3978
1.4225181598063	0	98.5774818401937	Dlec1	3979
1.42414860681115	0	98.5758513931889	Dleu2	3980
1.42984807864164	0	98.5701519213583	Dleu7	3981
1.42993326978074	0	98.5700667302193	Dlg1	3982
1.43027413587604	0	98.569725864124	Dlg2	3983
1.43447605154389	0	98.5655239484561	Dlg3	3984
1.4367816091954	0	98.5632183908046	Dlg4	3985
1.43695608176482	0	98.5630439182352	Dlg5	3986
1.43986448334274	0	98.5601355166573	Dlgap1	3987
1.44083384426732	0	98.5591661557327	Dlgap4	3988
1.44157814871017	0	98.5584218512898	Dlgap5	3989
1.44163150492264	0	98.5583684950774	Dlk2	3990
1.44230769230769	0	98.5576923076923	Dll1	3991
1.44286711659297	0	98.557132883407	Dll4	3992
1.44447788143244	0	98.5555221185676	Dlst	3993
1.4460511679644	0	98.5539488320356	Dlx4os	3994
1.44659377628259	0	98.5534062237174	Dmap1	3995
1.44743524631793	0	98.5525647536821	Dmc1	3996
1.44958892254435	0	98.5504110774556	Dmd	3997
1.45243282498184	0	98.5475671750182	Dmkn	3998
1.45563310069791	0	98.5443668993021	Dmpk	3999
1.45757418011452	0	98.5424258198855	Dmrt1	4000
1.46433632498819	0	98.5356636750118	Dmrt2	4001
1.46777281429483	0	98.5322271857052	Dmrt3	4002
1.46911519198664	0	98.5308848080134	Dmrta1	4003
1.4692378328742	0	98.5307621671258	Dmrtb1	4004
1.47184300341297	0	98.528156996587	Dmtf1	4005
1.47299509001637	0	98.5270049099836	Dmtn	4006
1.47515527950311	0	98.5248447204969	Dmwd	4007
1.47554129911788	0	98.5244587008821	Dmxl1	4008
1.47715561662659	0	98.5228443833734	Dmxl2	4009
1.47750167897918	0	98.5224983210208	Dna2	4010
1.47864184008762	0	98.5213581599124	Dnaaf2	4011
1.47982062780269	0	98.5201793721973	Dnaaf3	4012
1.47996937994386	0	98.5200306200561	Dnaaf5	4013
1.48148148148148	0	98.5185185185185	Dnah1	4014
1.48285449490269	0	98.5171455050973	Dnah10	4015
1.48314606741573	0	98.5168539325843	Dnah11	4016
1.48668518215978	0	98.5133148178402	Dnah17	4017
1.48893360160966	0	98.5110663983903	Dnah2	4018
1.49193548387097	0	98.508064516129	Dnah5	4019
1.49620366234926	0	98.5037963376507	Dnah6	4020
1.49888143176734	0	98.5011185682327	Dnah8	4021
1.50037509377344	0	98.4996249062266	Dnah9	4022
1.50375939849624	0	98.4962406015038	Dnaic1	4023
1.50548609339117	0	98.4945139066088	Dnaic2	4024
1.50620801954	0	98.49379198046	Dnaja1	4025
1.50629496402878	0	98.4937050359712	Dnaja2	4026
1.51095977867631	0	98.4890402213237	Dnaja3	4027
1.5146632291331	0	98.4853367708669	Dnaja4	4028
1.51586925627665	0	98.4841307437234	Dnajb1	4029
1.51637687019814	0	98.4836231298019	Dnajb11	4030
1.51724137931034	0	98.4827586206897	Dnajb12	4031
1.51798225128445	0	98.4820177487155	Dnajb13	4032
1.51834668916069	0	98.4816533108393	Dnajb14	4033
1.52221186703945	0	98.4777881329606	Dnajb2	4034
1.52267461105594	0	98.4773253889441	Dnajb3	4035
1.52284263959391	0	98.4771573604061	Dnajb4	4036
1.52307342577859	0	98.4769265742214	Dnajb5	4037
1.52421377580552	0	98.4757862241945	Dnajb6	4038
1.5255530129672	0	98.4744469870328	Dnajb7	4039
1.52600436001246	0	98.4739956399875	Dnajb9	4040
1.53203342618384	0	98.4679665738162	Dnajc1	4041
1.53464229293613	0	98.4653577070639	Dnajc10	4042
1.53508771929825	0	98.4649122807018	Dnajc11	4043
1.53513513513513	0	98.4648648648649	Dnajc12	4044
1.53572583252506	0	98.464274167475	Dnajc13	4045
1.54001514768998	0	98.45998485231	Dnajc14	4046
1.54224407688869	0	98.4577559231113	Dnajc15	4047
1.54246100519931	0	98.4575389948007	Dnajc16	4048
1.54340836012862	0	98.4565916398714	Dnajc17	4049
1.54592300697181	0	98.4540769930282	Dnajc18	4050
1.54626108998733	0	98.4537389100127	Dnajc19	4051
1.54749199573106	0	98.4525080042689	Dnajc2	4052
1.54811715481172	0	98.4518828451883	Dnajc21	4053
1.54885947620389	0	98.4511405237961	Dnajc22	4054
1.54946364719905	0	98.4505363528009	Dnajc24	4055
1.54949784791966	0	98.4505021520804	Dnajc25	4056
1.55183116076971	0	98.4481688392303	Dnajc27	4057
1.55242417005016	0	98.4475758299498	Dnajc28	4058
1.55249369299437	0	98.4475063070056	Dnajc3	4059
1.5606936416185	0	98.4393063583815	Dnajc30	4060
1.56102175969726	0	98.4389782403027	Dnajc4	4061
1.5625	0	98.4375	Dnajc5	4062
1.56494522691706	0	98.4350547730829	Dnajc6	4063
1.56731757451182	0	98.4326824254882	Dnajc7	4064
1.56801254410035	0	98.4319874558996	Dnajc8	4065
1.57625383828045	0	98.4237461617195	Dnajc9	4066
1.57752981916122	0	98.4224701808388	Dnal1	4067
1.58199643493761	0	98.4180035650624	Dnal4	4068
1.58227848101266	0	98.4177215189873	Dnase1	4069
1.58883004333173	0	98.4111699566683	Dnase1l1	4070
1.58927241122424	0	98.4107275887758	Dnase1l2	4071
1.58972791195353	0	98.4102720880465	Dnase1l3	4072
1.58977556109726	0	98.4102244389027	Dnase2a	4073
1.59021406727829	0	98.4097859327217	Dnd1	4074
1.59279778393352	0	98.4072022160665	Dnlz	4075
1.59453302961276	0	98.4054669703872	Dnm1	4076
1.59474671669794	0	98.4052532833021	Dnm1l	4077
1.59758203799655	0	98.4024179620035	Dnm2	4078
1.6	0	98.4	Dnm3	4079
1.60041300980898	0	98.399586990191	Dnm3os	4080
1.6025641025641	0	98.3974358974359	Dnmbp	4081
1.60469667318982	0	98.3953033268102	Dnmt1	4082
1.60526857378061	0	98.3947314262194	Dnmt3a	4083
1.60670625218302	0	98.393293747817	Dnmt3b	4084
1.60763627229339	0	98.3923637277066	Dnmt3l	4085
1.61157024793388	0	98.3884297520661	Dnpep	4086
1.61360662887048	0	98.3863933711295	Dnph1	4087
1.61434977578475	0	98.3856502242153	Dntt	4088
1.61516853932584	0	98.3848314606742	Dnttip1	4089
1.61702127659574	0	98.3829787234043	Dnttip2	4090
1.61870503597122	0	98.3812949640288	Doc2a	4091
1.62028883409651	0	98.3797111659035	Doc2b	4092
1.62037037037037	0	98.3796296296296	Doc2g	4093
1.62187210379981	0	98.3781278962002	Dock1	4094
1.62441545655919	0	98.3755845434408	Dock10	4095
1.62461113031455	0	98.3753888696854	Dock11	4096
1.62579222926426	0	98.3742077707357	Dock2	4097
1.6260162601626	0	98.3739837398374	Dock3	4098
1.62628609359442	0	98.3737139064056	Dock4	4099
1.62689804772234	0	98.3731019522777	Dock5	4100
1.62856248042593	0	98.3714375195741	Dock6	4101
1.63107947805457	0	98.3689205219454	Dock7	4102
1.63125948406677	0	98.3687405159332	Dock8	4103
1.63226116178589	0	98.3677388382141	Dock9	4104
1.63265306122449	0	98.3673469387755	Dohh	4105
1.63590604026846	0	98.3640939597315	Dok1	4106
1.63669428167307	0	98.3633057183269	Dok2	4107
1.63723916532905	0	98.3627608346709	Dok3	4108
1.63826998689384	0	98.3617300131062	Dok4	4109
1.64171897633993	0	98.3582810236601	Dok5	4110
1.64186762442278	0	98.3581323755772	Dolk	4111
1.64255575647981	0	98.3574442435202	Dolpp1	4112
1.64508225411271	0	98.3549177458873	Donson	4113
1.64981373070782	0	98.3501862692922	Dopey1	4114
1.65010313144572	0	98.3498968685543	Dopey2	4115
1.65113182423435	0	98.3488681757656	Dot1l	4116
1.65441176470588	0	98.3455882352941	Dpagt1	4117
1.6551724137931	0	98.3448275862069	Dpcd	4118
1.6580310880829	0	98.3419689119171	Dpcr1	4119
1.65853658536585	0	98.3414634146341	Dpep1	4120
0	1.66105971404542	98.3389402859546	Dpep2	4121
1.66174298375185	0	98.3382570162481	Dpep3	4122
1.66184971098266	0	98.3381502890173	Dpf2	4123
1.66346769033909	0	98.3365323096609	Dpf3	4124
1.66428060128848	0	98.3357193987115	Dph1	4125
1.66448475780812	0	98.3355152421919	Dph2	4126
1.66449934980494	0	98.3355006501951	Dph3	4127
1.66464891041162	0	98.3353510895884	Dph5	4128
1.6655413009228	0	98.3344586990772	Dph6	4129
1.66821130676552	0	98.3317886932345	Dph7	4130
1.67079207920792	0	98.3292079207921	Dpm1	4131
1.67169723705596	0	98.328302762944	Dpm2	4132
1.67324685091183	0	98.3267531490882	Dpm3	4133
1.67492333097429	0	98.3250766690257	Dpp10	4134
1.67510712894429	0	98.3248928710557	Dpp3	4135
1.67536988685814	0	98.3246301131419	Dpp4	4136
1.67648391481649	0	98.3235160851835	Dpp6	4137
1.681442983797	0	98.318557016203	Dpp7	4138
1.68211465842774	0	98.3178853415723	Dpp8	4139
1.68456127360237	0	98.3154387263976	Dpp9	4140
1.68970814132104	0	98.310291858679	Dppa1	4141
1.6926201760325	0	98.3073798239675	Dppa2	4142
1.69556840077071	0	98.3044315992293	Dpt	4143
1.70045781556573	0	98.2995421844343	Dpy19l1	4144
1.7027027027027	0	98.2972972972973	Dpy19l2	4145
1.70807453416149	0	98.2919254658385	Dpy19l3	4146
1.70876671619614	0	98.2912332838039	Dpy19l4	4147
1.71006607073455	0	98.2899339292654	Dpy30	4148
1.71009771986971	0	98.2899022801303	Dpyd	4149
1.71135196805476	0	98.2886480319452	Dpys	4150
1.71389396709324	0	98.2861060329068	Dpysl2	4151
1.71428571428571	0	98.2857142857143	Dpysl3	4152
1.71489817792069	0	98.2851018220793	Dpysl5	4153
1.7156862745098	0	98.2843137254902	Dqx1	4154
1.7163504968383	0	98.2836495031617	Dr1	4155
1.71665351223362	0	98.2833464877664	Dram1	4156
1.72033524481694	0	98.2796647551831	Dram2	4157
1.72196556068879	0	98.2780344393112	Drap1	4158
1.72265288544358	0	98.2773471145564	Drc1	4159
1.72343044727124	0	98.2765695527288	Drc7	4160
1.72453973432766	0	98.2754602656723	Drd5	4161
1.72593054689125	0	98.2740694531088	Drg1	4162
1.72884440400364	0	98.2711555959964	Drg2	4163
1.73046670162559	0	98.2695332983744	Drosha	4164
1.73186025679307	0	98.2681397432069	Drp2	4165
1.73247381144238	0	98.2675261885576	Dsc2	4166
1.73317210802096	0	98.266827891979	Dsc3	4167
1.73410404624277	0	98.2658959537572	Dscam	4168
1.73487544483986	0	98.2651245551601	Dscaml1	4169
1.73493975903614	0	98.2650602409638	Dscc1	4170
1.73508252221752	0	98.2649174777825	Dscr3	4171
1.73627404974191	0	98.2637259502581	Dse	4172
1.73818576860402	0	98.261814231396	Dsel	4173
1.73893405600723	0	98.2610659439928	Dsg1a	4174
1.74086048246705	0	98.259139517533	Dsg1b	4175
1.74237710018668	0	98.2576228998133	Dsg2	4176
1.7454954954955	0	98.2545045045045	Dsn1	4177
1.74597740499829	0	98.2540225950017	Dsp	4178
1.74621653084983	0	98.2537834691502	Dst	4179
1.74711282203139	0	98.2528871779686	Dstn	4180
1.74844895657078	0	98.2515510434292	Dstyk	4181
1.75048624617949	0	98.2495137538205	Dtd1	4182
0	1.75267770204479	98.2473222979552	Dtd2	4183
1.75323252246329	0	98.2467674775367	Dtl	4184
1.75406541202266	0	98.2459345879773	Dtna	4185
1.75438596491228	0	98.2456140350877	Dtnb	4186
1.76014319809069	0	98.2398568019093	Dtnbp1	4187
1.76049526020507	0	98.2395047397949	Dtwd1	4188
1.76139458870528	0	98.2386054112947	Dtwd2	4189
1.76221280392594	0	98.2377871960741	Dtx1	4190
1.76641181123122	0	98.2335881887688	Dtx2	4191
1.76807072282891	0	98.2319292771711	Dtx3	4192
1.77140447068747	0	98.2285955293125	Dtx3l	4193
1.77322677322677	0	98.2267732267732	Dtx4	4194
1.77741318020235	0	98.2225868197977	Dtymk	4195
1.77748518762344	0	98.2225148123766	Dubr	4196
1.77999288002848	0	98.2200071199715	Duoxa1	4197
1.78156467854376	0	98.2184353214562	Duoxa2	4198
1.78350697510154	0	98.2164930248985	Dus1l	4199
1.78525226390686	0	98.2147477360931	Dus2	4200
1.7874241940632	0	98.2125758059368	Dus3l	4201
1.78764897074756	0	98.2123510292524	Dus4l	4202
1.78837555886736	0	98.2116244411326	Dusp1	4203
1.78861788617886	0	98.2113821138211	Dusp10	4204
1.78993583248902	0	98.210064167511	Dusp11	4205
1.79022263025017	0	98.2097773697498	Dusp12	4206
1.79076343072573	0	98.2092365692743	Dusp14	4207
1.79618768328446	0	98.2038123167155	Dusp16	4208
1.79674340258282	0	98.2032565974172	Dusp18	4209
1.79751519957706	0	98.2024848004229	Dusp19	4210
1.79940019993336	0	98.2005998000666	Dusp2	4211
1.8001800180018	0	98.1998199819982	Dusp22	4212
1.80238171869971	0	98.1976182813003	Dusp23	4213
1.80253329002923	0	98.1974667099708	Dusp26	4214
1.80311890838207	0	98.1968810916179	Dusp27	4215
1.8086500655308	0	98.1913499344692	Dusp28	4216
1.81032153472035	0	98.1896784652797	Dusp3	4217
1.8111254851229	0	98.1888745148771	Dusp4	4218
1.81165919282511	0	98.1883408071749	Dusp5	4219
1.81297709923664	0	98.1870229007634	Dusp6	4220
1.81401902078197	0	98.185980979218	Dusp7	4221
1.81461500735655	0	98.1853849926434	Dusp8	4222
1.81543116490166	0	98.1845688350983	Dusp9	4223
1.81769580326116	0	98.1823041967388	Dut	4224
1.8213356461405	0	98.1786643538595	Dux	4225
1.82277567226132	0	98.1772243277387	Dvl1	4226
1.82470834579719	0	98.1752916542028	Dvl2	4227
1.82591295647824	0	98.1740870435218	Dvl3	4228
1.82608695652174	0	98.1739130434783	Dxo	4229
